Allocation,ID,TIPID,LineItemName,FY18GasTax,FY18RICAPHIP,FY18RIHMA,FY18RICAPprojects,FY18RICAPfacilities,FY18ProjectCloseouts,FY18IWAYLandSales,FY18GARVEE,FY18TollRevenue,FY18RailwayProgram,FY18HSIP,FY18TAP,FY18NHPP,FY18CMAQ,FY18Planning,FY18STP,FY18NationalFreight,FY18NHTSA,FY18FTA,FY18Earmarks,FY18TollCredits,FY18TransitBond
0.075,701,9602,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.71,702,9603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.71,0.0,0.0,,0.0,0.0,0.0
0.5375,703,9604,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.24,704,9605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.24,0.0,0.0,,0.0,0.0,0.0
0.075,705,9607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08,0.0,0.0,,0.0,0.0,0.0
0.53,706,9608,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.12,707,9609,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.25,708,9610,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.25,0.0,0.0,,0.0,0.0,0.0
0.1125,709,9611,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.94,710,9612,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.0,711,9613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.075,712,9614,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
1.2,714,5184,,,,1.2,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,715,2002,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,716,2006,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,717,2007,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,176,9500,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
8.0,400,801,Immediate Action,,8.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
5.0,401,802,Bridge Project Currently Under Construction,,,,,,,,,,,,,3.0,,,2.0,,,,0.0,0.0,0.0
0.8244,402,813,Bridge Group 01,,,,,,,,,,,,,0.824,,,,,,,0.0,0.0,0.0
0.0,403,814,Bridge Group 02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.875,404,815,Bridge Group 03,,,,,,,,,,,,,0.875,,,,,,,0.0,0.0,0.0
0.0,405,816,Bridge Group 04,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2.0749,406,817,Bridge Group 05,,0.207,,,,,,,,,,,,,,,1.868,,,0.0,0.0,0.0
0.6975,407,818,Bridge Group 06,,,,,,,,,,,,,0.698,,,,,,,0.0,0.0,0.0
0.0,408,819,Bridge Group 07,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,409,820,Bridge Group 08,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1.4461,410,821,Bridge Group 09,,0.145,,,,,,,,,,,1.301,,,,,,,0.0,0.0,0.0
0.0,411,822,Bridge Group 10,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
4.6198,412,823,Bridge Group 11,,0.924,,,,,,,,,,,3.696,,,,,,,0.0,0.0,0.0
5.4139,413,824,Bridge Group 12,,1.084,,,,,,,,,,,2.598,,,,1.732,,,0.0,0.0,0.0
7.7898,414,825,Bridge Group 13,,1.558,,,,,,,,,,,5.6,,,0.632,,,,0.0,0.0,0.0
0.0,415,826,Bridge Group 14,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
6.4387,416,827,Bridge Group 15,,1.288,,,,,,,,,,,,,,5.151,,,,0.0,0.0,0.0
0.046,417,828,Bridge Group 16,,,,,,,,,,,,,0.046,,,,,,,0.0,0.0,0.0
1.0481,418,829,Bridge Group 17,,,,,,,,,,,,,0.7,,,,0.348,,,0.0,0.0,0.0
0.0,419,830,Bridge Group 18,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,420,831,Bridge Group 19,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,421,832,Bridge Group 20,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.5539,422,833,Bridge Group 21,,,,,,,,,,,,,,,,,0.554,,,0.0,0.0,0.0
0.0,423,834,Bridge Group 22,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,424,835,Bridge Group 23,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,425,836,Bridge Group 24,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,426,837,Bridge Group 25,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,427,838,Bridge Group 26,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,428,844,Bridge Group 33,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,429,845,Bridge Group 34,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,430,846,Bridge Group 35,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,431,847,Bridge Group 36,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,432,848,Bridge Group 37,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
3.4057,433,849,Bridge Group 38,,0.681,,,,,,,,,,,2.725,,,,,,,0.0,0.0,0.0
0.0,434,850,Bridge Group 39,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,435,851,Bridge Group 40,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,436,852,Bridge Group 41,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,437,853,Bridge Group 42,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,438,854,Bridge Group 43,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,439,855,Bridge Group 44,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,440,856,Bridge Group 45,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,441,857,Bridge Group 46,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,442,858,Bridge Group 47,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,443,859,Bridge Group 48,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,444,860,Bridge Group 49,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,445,861,Bridge Group 50,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
14.6703,446,862,Bridge Group 51,,2.934,,,,,,,,,,,11.736,,,,,,,0.0,0.0,0.0
0.0,447,863,Bridge Group 52,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,448,864,Bridge Group 53,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
6.0,449,865,Bridge Group 54,,1.2,,,,,,,,,,,2.4,,,2.4,,,,0.0,0.0,0.0
0.0,450,866,Bridge Group 55 ,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,451,867,Bridge Group 56A,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1.7,452,868,Bridge Group 57,,0.34,,,,,,,,,,,,,,1.36,,,,0.0,0.0,0.0
3.6,453,869,Bridge Group 58,,,0.72,,,,,,,,,,,,,2.88,,,,0.0,0.0,0.0
10.4,454,870,Bridge Group 59,,,2.08,,,2.2,,,,,,,6.12,,,,,,,0.0,0.0,0.0
1.0,455,871,Bridge Group 62,,0.2,,,,,,,,,,,,,,0.8,,,,0.0,0.0,0.0
0.0,456,872,Bridge Group 65,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,457,873,Bridge Group 66,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,458,874,Bridge Group 67,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,459,875,Bridge Group 68,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,460,876,Bridge Group 69,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,461,877,Bridge Group 70,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,462,878,Bridge Group 71,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
10.4,463,879,Bridge Group 75,,1.04,,,,,,,,,,,9.36,,,,,,,0.0,0.0,0.0
2.6376,464,880,Bridge Group 77,,0.527,,,,,,,,,,,2.11,,,,,,,0.0,0.0,0.0
0.0,465,881,Bridge Group 78,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,466,882,Bridge Group 81,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1.5,467,883,Bridge Group 02T (D),,,,,,,,,1.5,,,,,,,,,,,0.0,0.0,0.0
3.0,468,884,Bridge Group 03T (F),,,,,,,,,3.0,,,,,,,,,,,0.0,0.0,0.0
1.4,469,885,Bridge Group 05TB (B2),,0.28,,,,,,,,,,,,,,1.12,,,,0.0,0.0,0.0
7.0,470,886,Bridge Group 05TC (C),,,,,,,,,7.0,,,,,,,,,,,0.0,0.0,0.0
2.0,471,887,Bridge Group 07T (A),,,,,,,,,2.0,,,,,,,,,,,0.0,0.0,0.0
3.0,472,888,Bridge Group 09TG (G),,,,,,,,,3.0,,,,,,,,,,,0.0,0.0,0.0
8.0,473,889,Bridge Group 09TH (H),,,,,,,,,8.0,,,,,,,,,,,0.0,0.0,0.0
1.6,474,890,Bridge Group 16T (M),,,,,,,,,1.6,,,,,,,,,,,0.0,0.0,0.0
1.2,475,891,Bridge Group 34TG (G),,,,,,,,,1.2,,,,,,,,,,,0.0,0.0,0.0
0.7,476,892,Bridge Group 35TH (H),,,,,,,,,0.7,,,,,,,,,,,0.0,0.0,0.0
2.5,477,893,Bridge Group 37T (I),,,,,,,,,2.5,,,,,,,,,,,0.0,0.0,0.0
3.4,478,894,Bridge Group 38T (L),0.055,0.047,,,,,,,1.698,,,,,,,1.6,,,,0.0,0.0,0.0
0.0,479,895,Bridge Group 52B,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,480,896,Bridge Group 53B,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.1,481,898,Bridge Group 57C,,0.02,,,,,,,,,,,,,,0.08,,,,0.0,0.0,0.0
1.0,482,899,Bridge Group 57D,,0.2,,,,,,,,,,,,,,0.8,,,,0.0,0.0,0.0
1.0,483,900,Bridge Group 57F,,0.2,,,,,,,,,,,,,,0.8,,,,0.0,0.0,0.0
2.5,484,901,Bridge Group 57M,,0.5,,,,,,,,,,,,,,2.0,,,,0.0,0.0,0.0
4.0,485,902,Bridge Group 57T (J),,,,,,,,,4.0,,,,,,,,,,,0.0,0.0,0.0
1.0,486,903,Bridge Group 59B,,,0.2,,,,,,,,,,0.8,,,,,,,0.0,0.0,0.0
2.0,487,904,Bridge Group 59C,,,0.4,,,,,,,,,,1.6,,,,,,,0.0,0.0,0.0
1.0,488,905,Bridge Group 62T (K),,,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,489,906,Bridge Group 67A,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,490,907,Bridge Group 67B,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
3.0,491,908,Bridge Group 67T,,,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,492,909,Bridge Group 69T,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,493,910,Bridge Group 70A,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,494,911,Bridge Group 70C,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
16.6,495,912,Bridge Group 75T (I),,4.829,9.871,,,,,,,,,,,,,,1.9,,,0.0,0.0,0.0
,496,913,Bridge Group 60,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,497,914,Bridge Group 52A,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,498,915,Bridge Group 56B,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,499,916,Bridge Group 56C,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,500,917,Bridge Group 56D,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,501,918,Bridge Group 57L,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,502,919,Bridge Group 70B,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
3.0,503,920,Bridge Group 69T (H),,,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,504,921,Bridge Group 27,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,505,922,Bridge Group 28,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,506,923,Bridge Group 86,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,507,924,Bridge Group 69A,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,508,925,Bridge Group 7T,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
7.6583,509,841,Bridge Group 30,,0.7659,,,,,,,,,,,6.892,,,,,,,0.0,0.0,0.0
0.0,510,842,Bridge Group 31,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
0.0,511,843,Bridge Group 32,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
,512,2000,n/a,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
