FY17CMAQ,FY17Earmarks,FY17FTA,FY17GARVEE,FY17GasTax,FY17HSIP,FY17IWAYLandSales,FY17NHPP,FY17NHTSA,FY17NationalFreight,FY17Planning,FY17ProjectCloseouts,FY17RICAPHIP,FY17RICAPfacilities,FY17RICAPprojects,FY17RIHMA,FY17RailwayProgram,FY17STP,FY17TAP,FY17TollCredits,FY17TollRevenue,FY17TransitBond,FY17allocation,ID,LineItemName,ProjectName,TIPID
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1017,,,5137
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1018,,,5138
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1019,,,5139
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1020,,,5140
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1021,,,5141
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1022,,,5142
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1023,,,5143
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1024,,,5144
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1025,,,5145
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1026,,,5146
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1027,,,5147
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1028,,,5148
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1029,,,5149
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1030,,,5151
,0.0,,,,,,,,,,,0.178,,,0.072,,,,0.0,,0.0,0.25,1031,,,5155
,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,1032,,,5156
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1033,,,5157
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1034,,,5158
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1035,,,5159
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1036,,,5161
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1037,,,5162
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1038,,,5164
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1039,,,5165
,0.0,,,,,,,,,,,,,,0.22,,,,0.0,,0.0,0.22,1040,,,5166
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1041,,,5167
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1042,,,5168
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1043,,,5170
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1044,,,5171
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1045,,,5174
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1046,,,5175
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1047,,,5176
,0.0,,,,,,,,,,,,,,0.6,,,,0.0,,0.0,0.6,1048,,,5178
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1049,,,5179
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1050,,,5180
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1051,,,5181
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1052,,,5182
,0.0,,,,,,,,,,,0.94,,,,,,,0.0,,0.0,0.94,1053,,,5183
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1055,,,5185
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1056,,,5186
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1057,,,5191
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1058,,,5193
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1059,,,5194
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1060,,,5195
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1061,,,5196
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1062,,,5199
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1063,,,5200
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1064,,,5201
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1065,,,5202
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1066,,,5204
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1067,,,5205
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1068,,,5209
,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,1069,,,5212
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1070,,,5214
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1071,,,5215
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1072,,,5217
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1073,,,5218
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1074,,,5219
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1075,,,5220
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1076,,,5221
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1077,,,5222
,0.0,,,,,,,,,,,,,,0.027,,,,0.0,,0.0,0.027,1078,,,5224
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1079,,,5226
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1080,,,5227
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1081,,,5229
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1082,,,5230
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1083,,,5231
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1084,,,5232
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1085,,,5233
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1086,,,5234
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1087,,,5236
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1088,,,5237
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1089,,,5238
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1338,,,7020
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1090,,,5244
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1091,,,5246
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1092,,,5248
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1093,,,5249
,0.0,,,,,,,,,,,0.578,,,,,,,0.0,,0.0,0.578,1094,,,5253
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1095,,,5254
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1096,,,5255
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1097,,,5256
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1098,,,5257
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1099,,,5259
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1100,,,5260
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1101,,,5261
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1102,,,5262
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1103,,,5264
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1104,,,5265
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1105,,,5266
,0.0,,,,,,,,,,,,,,0.01,,,,0.0,,0.0,0.01,1106,,,5267
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1107,,,5268
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1108,,,5269
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1109,,,5270
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1110,,,5271
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1111,,,5272
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1112,,,5273
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1113,,,5274
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1114,,,5276
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1115,,,5277
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1116,,,5278
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1117,,,5279
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1118,,,5281
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1119,,,5284
,0.0,,,,,,,,,,,,,,0.087,,,,0.0,,0.0,0.087,1120,,,5285
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1121,,,5286
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1122,,,5287
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1123,,,5288
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1124,,,5289
,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,1125,,,5290
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1126,,,5291
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1127,,,5293
,0.0,,,,,,,,,,,0.039,,,,,,,0.0,,0.0,0.039,1128,,,5294
,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1129,,,5296
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1130,,,5298
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1131,,,5299
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1132,,,5300
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1133,,,5301
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1134,,,5302
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1135,,,5303
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1136,,,5304
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1137,,,5306
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1138,,,5307
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1139,,,5309
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1140,,,5310
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1141,,,5311
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1142,,,5312
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1143,,,5313
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1144,,,5314
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1145,,,5315
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1146,,,5316
,0.0,,,,,,,,,,,,,,2.48,,,,0.0,,0.0,2.48,1147,,,5318
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1148,,,5319
,0.0,,,,,,,,,,,0.23,,,,,,1.18,0.0,,0.0,1.41,1149,,,5320
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1150,,,5323
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1151,,,5324
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1152,,,5326
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1153,,,7000
2.47,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,2.47,1154,,,7101
1.5606,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,1.5606,1155,,,7102
0.3,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.3,1156,,,7103
0.1,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.1,1157,,,7104
0.1,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.1,1158,,,7105
,0.0,0.1,,,,,,,,,,,,,,,,,0.0,,0.0,0.1,1159,,,7106
2.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,2.0,1160,,,7107
0.5,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.5,1161,,,7108
,0.0,,,1.0,,,,,,,,,,,,,,,0.0,,0.0,1.0,1162,,,7109
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1163,,,7150
,0.0,,,,,,2.25,,,,,,,,,,6.75,,0.0,,0.0,9.0,1164,,,7201
,0.0,,,,,,1.015,,,,,,,,,,3.045,,0.0,,0.0,4.06,1165,,,7202
,0.0,,,0.1,,,,,,,,,,,,,,,0.0,,0.0,0.1,1166,,,7203
,0.0,,,,,,0.5,,,,,,,,,,1.5,,0.0,,0.0,2.0,1167,,,7301
,0.0,,,0.25,,,,,,,,,,,,,,,0.0,,0.0,0.25,1168,,,7302
,0.0,,,,,,0.0625,,,,,,,,,,0.1875,,0.0,,0.0,0.25,1169,,,7303
,0.0,,,1.0,,,,,,,,,,,,,,,0.0,,0.0,1.0,1170,,,7304
,0.0,,,,,,0.905,,,,,,,,,,2.715,,0.0,,0.0,3.62,1171,,,7305
,0.0,,,,,,,,,,,,,,2.0,,,,0.0,,0.0,2.0,1172,,,7401
,0.0,,,,,,,,,,,,,,0.8,,,,0.0,,0.0,0.8,1173,,,7402
,0.0,,,,,,,,,,,,,,4.4,,,,0.0,,0.0,4.4,1174,,,7403
,0.0,,,,,,,,,,,,,,0.5,,,,0.0,,0.0,0.5,1175,,,7404
,0.0,,,,,,,,,,,,,,12.0,,,,0.0,,0.0,12.0,1176,,,7501
,0.0,,,,,,,,,,,,,,5.33,,,,0.0,,0.0,5.33,1177,,,7502
,0.0,,,,,,,,,,,,,,23.9022,,,,0.0,,0.0,23.9022,1178,,,7503
,0.0,,,0.6,,,,,,,,,,,,,,,0.0,,0.0,0.6,1179,,,7504
,0.0,,,,,,3.5,,,,,,,,,,,,0.0,,0.0,3.5,1180,,,7505
,0.0,,,,,,0.5,,,,,,,,,,1.5,,0.0,,0.0,2.0,1181,,,7506
,0.0,,,0.5,,,,,,,,,,,,,,,0.0,,0.0,0.5,1182,,,7507
,0.0,,,1.25,,,,,,,,,,,,,,,0.0,,0.0,1.25,1183,,,7601
,0.0,,,0.75,,,,,,,,,,,,,,,0.0,,0.0,0.75,1184,,,7602
,0.0,,,1.0,,,,,,,,,,,,,,,0.0,,0.0,1.0,1185,,,7603
,0.0,,,1.6,,,,,,,,,,,,,,,0.0,,0.0,1.6,1186,,,7604
,0.0,,,1.6,,,,,,,,,,,,,,,0.0,,0.0,1.6,1187,,,7605
,0.0,,,0.4,,,,,,,,,,,,,,,0.0,,0.0,0.4,1188,,,7606
,0.0,,,0.46,,,,,,,,,,,,,,,0.0,,0.0,0.46,1189,,,7607
,0.0,,,2.9,,,,,,,,,,,,,,,0.0,,0.0,2.9,1190,,,7608
,0.0,,,6.0,,,,,,,,,,,,,,,0.0,,0.0,6.0,1191,,,7609
,0.0,,,0.14,,,,,,,,,,,,,,,0.0,,0.0,0.14,1192,,,7610
,0.0,,,0.09,,,,,,,,,,,,,,,0.0,,0.0,0.09,1193,,,7611
,0.0,,,0.4,,,,,,,,,,,,,,,0.0,,0.0,0.4,1194,,,7612
,0.0,,,5.5,,,,,,,,,,,,,,,0.0,,0.0,5.5,1195,,,7613
,0.0,,,5.0,,,,,,,,,,,,,,,0.0,,0.0,5.0,1196,,,7614
,0.0,,,-9.0,,,,,,,,,,,,,,,0.0,,0.0,-9.0,1197,,,7615
,0.0,,,45.9429,,,,,,,,,,,,,,,0.0,,0.0,45.9429,1198,,,7701
,0.0,,,,,,12.586,,,,,,,,13.82,,,,0.0,,0.0,26.41,1199,,,7702
,0.0,,,6.9,,,,,,,,,,,,,,,0.0,,0.0,6.9,1200,,,7703
,0.0,,,0.4,,,,,,,,,,,0.4,,,,0.0,,0.0,0.8,1201,,,7801
,0.0,,,2.2,,,,,,,,,,,,,,,0.0,,0.0,2.2,1202,,,7802
,0.0,,,2.1,,,,,,,,,,,,,,,0.0,,0.0,2.1,1203,,,7803
,0.0,,,2.4,,,,,,,,,,,,,,,0.0,,0.0,2.4,1204,,,7804
,0.0,,,0.024,,,,,,0.096,,,,,,,,,0.0,,0.0,0.12,1205,,,7805
,0.0,,,,,,,,,,,,,,,,0.6,,0.0,,0.0,0.6,1206,,,7806
,0.0,,,0.12,,,,,,,,,,,,,,,0.0,,0.0,0.12,1207,,,7807
,0.0,,,0.7488,,,,,,2.9953,,,,,,,,,0.0,,0.0,3.7442,1208,,,7808
,0.0,,,,,,,,,0.13,,,,,,,,,0.0,,0.0,0.13,1209,,,7809
,0.0,,,,,,1.3378,,,,,,,,,,,,0.0,,0.0,1.3378,1210,,,7810
,0.0,0.11,,0.4,,,,,,1.0,,,,,,,0.4,,0.0,,0.0,1.91,1211,,,7811
,0.0,,,,,,,,,,,,0.35,,,,,,0.0,,0.0,0.35,1212,,,7901
,0.0,,,,,,,,,,,,2.5,,,,,,0.0,,0.0,2.5,1213,,,7902
,0.0,,,,,,,,,,,,1.0,,,,,,0.0,,0.0,1.0,1214,,,7903
,0.0,,,,,,,,,,,,2.2734,,,,,,0.0,,0.0,2.2734,1215,,,7904
,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,1216,,,7905
,0.0,,,,,,,,,,,,0.4,,,,,,0.0,,0.0,0.4,1217,,,7906
,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,1218,,,7907
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1219,,,8000
,0.0,,,,,,,,,,,,,,1.56,,,,0.0,,0.0,1.56,1220,,,9001
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1221,,,9002
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1222,,,9003
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1223,,,9005
,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,1224,,,9007
,0.0,,,,,,,,,,,,,,,0.6,,,0.0,,0.0,0.6,1225,,,9010
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1226,,,9011
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1227,,,9012
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1228,,,9013
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1229,,,9201
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1230,,,9202
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1231,,,9203
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1232,,,9204
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1233,,,9205
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1234,,,9300
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1235,,,9301
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1236,,,9302
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1237,,,9303
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1238,,,9304
,0.0,,,,,,,,,,,,,,0.7,,,,0.0,,0.0,0.7,1239,,,9305
,0.0,,,,,,,,,,,,,,0.7,,,,0.0,,0.0,0.7,1240,,,9306
,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,0.0,1241,,,9307
,0.0,,,,,,,,,,,,,,0.5,,,,0.0,,0.0,0.5,1242,,,9308
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1244,,,9501
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1245,,,9502
,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,1246,,,9503
,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1247,,,9504
,0.0,,,,,,,3.0,,,,,,,,,,,0.0,,0.0,3.0,1248,,,11001
,0.0,0.53,,,,,,,,1.9,,,,,,,,,0.0,,0.0,2.43,1249,,,11003
,0.0,,,,,,3.4,,,,,,,,,,,,0.0,,0.0,3.4,1250,,,1356
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1251,,,7151
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1252,,,1438
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1253,,,1447
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1254,,,5003
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1255,,,5006
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1256,,,5012
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1257,,,5013
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1258,,,5016
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1259,,,5017
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1260,,,5020
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1261,,,5037
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1262,,,5042
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1263,,,5043
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1264,,,5047
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1265,,,5059
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1266,,,5062
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1267,,,5063
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1268,,,5064
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1269,,,5065
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1270,,,5066
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1271,,,5068
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1272,,,5073
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1273,,,5079
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1274,,,5080
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1275,,,5081
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1276,,,5082
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1277,,,5084
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1278,,,5093
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1279,,,5094
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1280,,,5110
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1281,,,5111
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1282,,,5113
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1283,,,5118
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1284,,,5124
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1285,,,5127
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1286,,,5132
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1287,,,5150
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1288,,,5153
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1289,,,5163
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1290,,,5188
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1291,,,5189
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1292,,,5192
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1293,,,5198
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1294,,,5203
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1295,,,5206
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1296,,,5207
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1297,,,5208
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1298,,,5210
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1299,,,5211
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1300,,,5223
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1301,,,5235
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1302,,,5239
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1303,,,5243
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1304,,,5245
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1305,,,5247
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1306,,,5250
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1307,,,5251
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1308,,,5252
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1309,,,5263
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1310,,,5275
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1311,,,5280
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1313,,,5292
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1314,,,5295
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1315,,,5308
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1316,,,9004
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1317,,,9006
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1318,,,9008
,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,1319,,,9009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125,0.0,0.0,0.0,0.0,1.6125,1320,,,9401
