TIPID,Municipalities,ID,LineItemName,FY20GasTax,FY20RICAPHIP,FY20RIHMA,FY20RICAPprojects,FY20RICAPfacilities,FY20ProjectCloseouts,FY20IWAYLandSales,FY20GARVEE,FY20TollRevenue,FY20RailwayProgram,FY20HSIP,FY20TAP,FY20NHPP,FY20CMAQ,FY20Planning,FY20STP,FY20NationalFreight,FY20NHTSA,FY20FTA,FY20Earmarks,FY20TollCredits,FY20TransitBond,FY20allocation
1431.0,,178,,,,,,,,,,,,,,,,,0.4,,,,0.0,0.0,0.0,0.4
1444.0,,180,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0
1445.0,,181,,,,,,,,,,,,0.3,,,,,,,,,0.0,0.0,0.0,0.3
1446.0,,182,,,,,,,,,,,,0.5,,,,,,,,,0.0,0.0,0.0,0.5
1457.0,,190,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0
1468.0,,201,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0
1470.0,,203,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0
1478.0,,211,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0
1521.0,,248,,,,,,,,,,,,0.075,,,,,,,,,0.0,0.0,0.0,0.075
1538.0,,265,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0
7000.0,,528,,,,,,,,,,2.2,,,,,,,,,,,0.0,0.0,0.0,2.2
7101.0,,529,,,,,,,,,,,,,,,2.7,,,,,,0.0,0.0,0.0,2.7
7102.0,,530,,,,,,,,,,,,,,,1.6561,,,,,,0.0,0.0,0.0,1.6561
7103.0,,531,,,,,,,,,,,,,,,0.3,,,,,,0.0,0.0,0.0,0.3
7104.0,,532,,,,,,,,,,,,,,,0.1,,,,,,0.0,0.0,0.0,0.1
7105.0,,533,,,,,,,,,,,,,,,0.1,,,,,,0.0,0.0,0.0,0.1
7106.0,,534,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.0,0.0,0.1
7107.0,,535,,,,,,,,,,,,,,,2.0,,,,,,0.0,0.0,0.0,2.0
7108.0,,536,,,,,,,,,,,,,,,0.5,,,,,,0.0,0.0,0.0,0.5
7150.0,,538,,,1.82,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.82
7201.0,,539,,,,,,,,,,,,,,2.0,,,6.0,,,,0.0,0.0,0.0,8.0
7202.0,,540,,,,,,,,,,,,,,2.07,,,6.21,,,,0.0,0.0,0.0,8.28
7203.0,,541,,0.1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1
7301.0,,542,,,,,,,,,,,,,,0.5,,,1.5,,,,0.0,0.0,0.0,2.0
7302.0,,543,,0.25,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.25
7303.0,,544,,,,,,,,,,,,,,0.0625,,,0.1875,,,,0.0,0.0,0.0,0.25
7304.0,,545,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
7305.0,,546,,,,,,,,,,,,,,0.92,,,2.76,,,,0.0,0.0,0.0,3.68
7401.0,,547,,,,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0
7402.0,,548,,,,1.5,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.5
7403.0,,549,,,,2.9,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9
7404.0,,550,,,,0.5,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5
7501.0,,551,,12.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0
7502.0,,552,,,,5.7398,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.7398
7503.0,,553,,8.674,,12.774,,,,,,,,,,,,,,,,,0.0,0.0,0.0,21.4483
7504.0,,554,,0.6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.6
7505.0,,555,,,,,,,,,,,,,,3.5,,,,,,,0.0,0.0,0.0,3.5
7506.0,,556,,,,,,,,,,,,,,0.5,,,1.5,,,,0.0,0.0,0.0,2.0
7507.0,,557,,0.5,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5
7601.0,,558,,1.25,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.25
7602.0,,559,,0.75,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.75
7603.0,,560,,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
7604.0,,561,,1.6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.6
7605.0,,562,,6.6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.6
7606.0,,563,,0.4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4
7607.0,,564,,0.46,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.46
7608.0,,565,,2.9,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9
7609.0,,566,,6.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0
7610.0,,567,,0.14,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.14
7611.0,,568,,0.09,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.09
7612.0,,569,,0.4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4
7613.0,,570,,4.0786,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0786
7614.0,,571,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7615.0,,572,,-9.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-9.0
7701.0,,573,,34.7485,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.7485
7702.0,,574,,,,14.6855,,,,,,,,,,44.057,,,,,,,0.0,0.0,0.0,58.7425
7703.0,,575,,6.9,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.9
7801.0,,576,,0.4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4
7802.0,,577,,2.2,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.2
7803.0,,578,,2.1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.1
7804.0,,579,,2.4,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.4
7805.0,,580,,0.024,,,,,,,,,,,,,,0.096,,,,,0.0,0.0,0.0,0.12
7806.0,,581,,,,,,,,,,,,,,,,,0.6,,,,0.0,0.0,0.0,0.6
7807.0,,582,,0.12,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.12
7808.0,,583,,0.7003,,0.119,,,,,,,,,,,,2.682,,,,,0.0,0.0,0.0,3.5016
7809.0,,584,,,,,,,,,,,,,,,,0.13,,,,,0.0,0.0,0.0,0.13
7810.0,,585,,,,,,,,,,,,,,1.3378,,,,,,,0.0,0.0,0.0,1.3378
7811.0,,586,,0.4,,,,,,,,,,,,,,1.4,,,,0.12,0.0,0.0,0.0,1.92
7902.0,,588,,,,,,2.5,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5
7903.0,,589,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0
7905.0,,591,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7906.0,,592,,,,,,0.4,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4
7907.0,,593,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
8000.0,,594,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9011.0,,600,,,,0.56,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.56
9202.0,,604,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0
9203.0,,605,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0
9204.0,,606,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0
9205.0,,607,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0
9300.0,,608,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9301.0,,609,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9302.0,,610,,,,0.75,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.75
9303.0,,611,,,,0.95,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.95
9304.0,,612,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9305.0,,613,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9306.0,,614,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9307.0,,615,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9308.0,,616,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
11001.0,,622,,,,,,,,,,,,,,,,,,,3.0,,0.0,0.0,0.0,3.0
11003.0,,623,,,,,,,,,,,,,,,,1.9,,,,0.56,0.0,0.0,0.0,2.46
7151.0,,624,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
9010.0,,625,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1438.0,,626,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1447.0,,627,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
9401.0,,694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812,0.0,0.0,0.0,0.0,0.0,0.0,0.7812
9402.0,,695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.7688
9403.0,,696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
9404.0,,697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.8312
9405.0,,698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812,0.0,0.0,0.0,0.0,0.0,0.0,0.7812
9601.0,,699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,,2.49
9602.0,,700,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.79
9603.0,,701,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,,,,,0.71
9604.0,,702,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.35
9605.0,,703,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.12,0.0,0.0,,,,,2.12
9607.0,,704,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.67,0.0,0.0,,,,,0.67
9608.0,,705,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.47
9609.0,,706,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.21
9610.0,,707,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02,0.0,0.0,,,,,0.02
9611.0,,708,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.04
9612.0,,709,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.11
9613.0,,710,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,,,,,0.04
9614.0,,711,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.63
802.0,,69,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
801.0,,70,,,6.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0
813.0,,71,,,,,,,,,,,,,,,,,,5.359,,,0.0,0.0,0.0,5.3588
814.0,,72,,,1.036,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0363
883.0,,73,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
815.0,,74,,,,,,,,,,,,,,8.189,,,,,,,0.0,0.0,0.0,8.189
884.0,,75,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
816.0,,76,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
817.0,,77,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
885.0,,78,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
886.0,,79,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
818.0,,80,,,,,,,,,,,,,,,,,5.534,,,,0.0,0.0,0.0,5.5339
819.0,,81,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
887.0,,82,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
820.0,,83,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
821.0,,84,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
888.0,,85,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
889.0,,86,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
822.0,,87,,,,,,,,,,,,,,0.5,,,,,,,0.0,0.0,0.0,0.4998
823.0,,88,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
824.0,,89,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
825.0,,90,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
826.0,,91,,,0.181,,,,,,,,,,,0.726,,,,,,,0.0,0.0,0.0,0.9071
827.0,,92,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
828.0,,93,,,,,,,,,,,,,,8.051,,,,,,,0.0,0.0,0.0,8.051
890.0,,94,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
829.0,,95,,,,,,,,,,,,,,4.732,,,2.166,0.164,,,0.0,0.0,0.0,7.0625
830.0,,96,,,,,,,,,,,,,,8.739,,,,,,,0.0,0.0,0.0,8.7385
831.0,,97,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
832.0,,98,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
833.0,,99,,,,,,,,,,,,,,,,,4.851,,,,0.0,0.0,0.0,4.8506
834.0,,100,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
835.0,,101,,,0.156,,,,,,,,,,,,,,0.626,,,,0.0,0.0,0.0,0.7815
836.0,,102,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
837.0,,103,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
838.0,,104,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
921.0,,105,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
922.0,,106,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
841.0,,107,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
842.0,,108,,,,2.561,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5609
843.0,,109,,,,2.372,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.3718
844.0,,110,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
845.0,,111,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
891.0,,112,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
846.0,,113,,,0.144,,,,,,,,,,,,,,1.292,,,,0.0,0.0,0.0,1.4364
892.0,,114,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
847.0,,115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
848.0,,116,,,0.305,0.122,,,,,,,,,,0.111,,,,,,,0.0,0.0,0.0,0.538
893.0,,117,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
849.0,,118,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
894.0,,119,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
850.0,,120,,,2.954,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9542
851.0,,121,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
852.0,,122,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
853.0,,123,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
854.0,,124,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
855.0,,125,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
856.0,,126,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
857.0,,127,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
858.0,,128,,,0.181,,,,,,,,,,,,,,1.633,,,,0.0,0.0,0.0,1.8141
859.0,,129,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
860.0,,130,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
861.0,,131,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
862.0,,132,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
863.0,,133,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
864.0,,134,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
865.0,,135,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
866.0,,136,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
867.0,,137,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
868.0,,138,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
902.0,,139,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
869.0,,140,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
870.0,,141,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
871.0,,142,,,0.64,,,,,,,,,,,,,,,2.56,,,0.0,0.0,0.0,3.2
905.0,,143,,,,4.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0
872.0,,144,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
873.0,,145,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
874.0,,146,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
906.0,,147,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
908.0,,148,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
875.0,,149,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
876.0,,150,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
920.0,,151,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
877.0,,152,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
878.0,,153,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
879.0,,154,,,0.8,,,,,,,,,,,7.2,,,,,,,0.0,0.0,0.0,8.0
912.0,,155,,,,22.6,,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.6
880.0,,156,,,0.453,,,,,,,,,1.81,,,,,,,,,0.0,0.0,0.0,2.263
881.0,,157,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
895.0,,158,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
896.0,,159,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
897.0,,160,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
898.0,,161,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
899.0,,162,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
900.0,,163,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
901.0,,164,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
903.0,,165,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
904.0,,166,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
907.0,,167,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
910.0,,168,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
911.0,,169,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
914.0,,170,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
915.0,,171,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
916.0,,172,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
917.0,,173,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
918.0,,174,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
919.0,,175,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
9500.0,,176,,,,7.1,,,,,,42.6,,,,,,,,,,,0.0,0.0,0.0,49.7
